venue_id,venue_name,city,country,research_priority,candidate_source,item_name,item_priority,kind,confidence,catalog_id,why_for_visitor,notes
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
doseum,The DoSeum,San Antonio,United States,5,template:generic_childrens_museum,Pretend town / market,1,zone,template,cm-imaginarium,,
doseum,The DoSeum,San Antonio,United States,5,template:generic_childrens_museum,Water play,1,zone,template,cm-waterfall,,
doseum,The DoSeum,San Antonio,United States,5,template:generic_childrens_museum,Build / make studio,2,zone,template,cm-makery,,
doseum,The DoSeum,San Antonio,United States,5,template:generic_childrens_museum,Outdoor climb,2,zone,template,cm-outdoor,,
doseum,The DoSeum,San Antonio,United States,5,template:generic_childrens_museum,Toddler garden,2,zone,template,cm-toddler-garden,,
doseum,The DoSeum,San Antonio,United States,5,template:generic_childrens_museum,Art studio,3,zone,template,cm-art-lab,,
cal-academy,California Academy of Sciences,San Francisco,United States,8,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
cal-academy,California Academy of Sciences,San Francisco,United States,8,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
cal-academy,California Academy of Sciences,San Francisco,United States,8,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
cal-academy,California Academy of Sciences,San Francisco,United States,8,template:generic_aquarium,Jellyfish,2,animal,template,jellyfish,Mesmerizing for toddlers,
cal-academy,California Academy of Sciences,San Francisco,United States,8,template:generic_aquarium,Octopus,2,animal,template,octopus,Hide-and-seek fun,
cal-academy,California Academy of Sciences,San Francisco,United States,8,template:generic_aquarium,Penguin (if present),2,animal,template,african-penguin,Many aquariums have them,
cal-academy,California Academy of Sciences,San Francisco,United States,8,template:generic_aquarium,Sea turtle,2,animal,template,sea-turtle,Easy ID,
cal-academy,California Academy of Sciences,San Francisco,United States,8,template:generic_aquarium,Clownfish / reef,3,animal,template,clownfish,Color pop,
cal-academy,California Academy of Sciences,San Francisco,United States,8,template:generic_aquarium,Seahorse,3,animal,template,seahorse,Small find challenge,
seattle-aquarium,Seattle Aquarium,Seattle,United States,8,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
seattle-aquarium,Seattle Aquarium,Seattle,United States,8,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
seattle-aquarium,Seattle Aquarium,Seattle,United States,8,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
seattle-aquarium,Seattle Aquarium,Seattle,United States,8,template:generic_aquarium,Jellyfish,2,animal,template,jellyfish,Mesmerizing for toddlers,
seattle-aquarium,Seattle Aquarium,Seattle,United States,8,template:generic_aquarium,Octopus,2,animal,template,octopus,Hide-and-seek fun,
seattle-aquarium,Seattle Aquarium,Seattle,United States,8,template:generic_aquarium,Penguin (if present),2,animal,template,african-penguin,Many aquariums have them,
seattle-aquarium,Seattle Aquarium,Seattle,United States,8,template:generic_aquarium,Sea turtle,2,animal,template,sea-turtle,Easy ID,
seattle-aquarium,Seattle Aquarium,Seattle,United States,8,template:generic_aquarium,Clownfish / reef,3,animal,template,clownfish,Color pop,
seattle-aquarium,Seattle Aquarium,Seattle,United States,8,template:generic_aquarium,Seahorse,3,animal,template,seahorse,Small find challenge,
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
woodland-park-zoo,Woodland Park Zoo,Seattle,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
st-louis-zoo,Saint Louis Zoo,St. Louis,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
point-defiance-zoo,Point Defiance Zoo & Aquarium,Tacoma,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
florida-aquarium,The Florida Aquarium,Tampa,United States,8,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
florida-aquarium,The Florida Aquarium,Tampa,United States,8,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
florida-aquarium,The Florida Aquarium,Tampa,United States,8,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
florida-aquarium,The Florida Aquarium,Tampa,United States,8,template:generic_aquarium,Jellyfish,2,animal,template,jellyfish,Mesmerizing for toddlers,
florida-aquarium,The Florida Aquarium,Tampa,United States,8,template:generic_aquarium,Octopus,2,animal,template,octopus,Hide-and-seek fun,
florida-aquarium,The Florida Aquarium,Tampa,United States,8,template:generic_aquarium,Penguin (if present),2,animal,template,african-penguin,Many aquariums have them,
florida-aquarium,The Florida Aquarium,Tampa,United States,8,template:generic_aquarium,Sea turtle,2,animal,template,sea-turtle,Easy ID,
florida-aquarium,The Florida Aquarium,Tampa,United States,8,template:generic_aquarium,Clownfish / reef,3,animal,template,clownfish,Color pop,
florida-aquarium,The Florida Aquarium,Tampa,United States,8,template:generic_aquarium,Seahorse,3,animal,template,seahorse,Small find challenge,
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
tampa-zoo,ZooTampa at Lowry Park,Tampa,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
virginia-aquarium,Virginia Aquarium,Virginia Beach,United States,8,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
virginia-aquarium,Virginia Aquarium,Virginia Beach,United States,8,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
virginia-aquarium,Virginia Aquarium,Virginia Beach,United States,8,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
virginia-aquarium,Virginia Aquarium,Virginia Beach,United States,8,template:generic_aquarium,Jellyfish,2,animal,template,jellyfish,Mesmerizing for toddlers,
virginia-aquarium,Virginia Aquarium,Virginia Beach,United States,8,template:generic_aquarium,Octopus,2,animal,template,octopus,Hide-and-seek fun,
virginia-aquarium,Virginia Aquarium,Virginia Beach,United States,8,template:generic_aquarium,Penguin (if present),2,animal,template,african-penguin,Many aquariums have them,
virginia-aquarium,Virginia Aquarium,Virginia Beach,United States,8,template:generic_aquarium,Sea turtle,2,animal,template,sea-turtle,Easy ID,
virginia-aquarium,Virginia Aquarium,Virginia Beach,United States,8,template:generic_aquarium,Clownfish / reef,3,animal,template,clownfish,Color pop,
virginia-aquarium,Virginia Aquarium,Virginia Beach,United States,8,template:generic_aquarium,Seahorse,3,animal,template,seahorse,Small find challenge,
air-and-space,National Air and Space Museum,Washington,United States,8,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
air-and-space,National Air and Space Museum,Washington,United States,8,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
air-and-space,National Air and Space Museum,Washington,United States,8,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
air-and-space,National Air and Space Museum,Washington,United States,8,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
air-and-space,National Air and Space Museum,Washington,United States,8,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
